fn,label,dur,fs,pos
FB92/89FB92_01.wav,FB92,2.003739583333333,96000,1.0018697916666666
FB92/89FB92_11.wav,FB92,2.003739583333333,96000,1.0018697916666666
FB92/89FB92_18.wav,FB92,2.003739583333333,96000,1.0018697916666666
FB92/89FB92_08.wav,FB92,2.003739583333333,96000,1.0018697916666666
FB92/89FB92_05.wav,FB92,2.003739583333333,96000,1.0018697916666666
FB92/89FB92_14.wav,FB92,1.9902916666666666,96000,0.9951458333333333
FB92/89FB92_17.wav,FB92,2.003739583333333,96000,1.0018697916666666
FB92/89FB92_12.wav,FB92,2.003739583333333,96000,1.0018697916666666
FB92/89FB92_16.wav,FB92,2.003739583333333,96000,1.0018697916666666
FB92/89FB92_07.wav,FB92,2.003739583333333,96000,1.0018697916666666
FB09/85FB9_02.wav,FB09,1.97834375,96000,0.989171875
FB09/85FB9_10.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_13.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_08.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_07.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_05.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_14.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_09.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_20.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_11.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_15.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_17.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_01.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_06.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_03.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_12.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_19.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_18.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_16.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB09/85FB9_04.wav,FB09,2.0010833333333333,96000,1.0005416666666667
FB07/87FB7_14.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_13.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_20.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_18.wav,FB07,1.9881145833333334,96000,0.9940572916666667
FB07/87FB7_07.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_05.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_11.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_02.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_08.wav,FB07,1.9881145833333334,96000,0.9940572916666667
FB07/87FB7_09.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_15.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_12.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_01.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_06.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_10.wav,FB07,1.9881145833333334,96000,0.9940572916666667
FB07/87FB7_16.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_19.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_04.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_17.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB07/87FB7_03.wav,FB07,2.0063541666666667,96000,1.0031770833333333
FB35/89FB35_11.wav,FB35,2.002,96000,1.001
FB35/89FB35_02.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_03.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_06.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_07.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_16.wav,FB35,2.002,96000,1.001
FB35/89FB35_04.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_13.wav,FB35,2.002,96000,1.001
FB35/89FB35_10.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_17.wav,FB35,2.002,96000,1.001
FB35/89FB35_18.wav,FB35,2.002,96000,1.001
FB35/89FB35_01.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_15.wav,FB35,2.002,96000,1.001
FB35/89FB35_05.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_20.wav,FB35,2.002,96000,1.001
FB35/89FB35_19.wav,FB35,2.002,96000,1.001
FB35/89FB35_09.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_08.wav,FB35,1.9970833333333333,96000,0.9985416666666667
FB35/89FB35_12.wav,FB35,2.002,96000,1.001
FB35/89FB35_14.wav,FB35,2.002,96000,1.001
FB55/02FB55_14.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_20.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_15.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_16.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_04.wav,FB55,1.9930612244897958,88200,0.9965306122448979
FB55/02FB55_11.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_18.wav,FB55,1.9930612244897958,88200,0.9965306122448979
FB55/02FB55_13.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_10.wav,FB55,2.028027210884354,88200,1.014013605442177
FB55/02FB55_03.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_05.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_08.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_06.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_19.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_07.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_02.wav,FB55,1.9930612244897958,88200,0.9965306122448979
FB55/02FB55_01.wav,FB55,1.9930612244897958,88200,0.9965306122448979
FB55/02FB55_09.wav,FB55,1.975578231292517,88200,0.9877891156462585
FB55/02FB55_12.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB55/02FB55_17.wav,FB55,2.010544217687075,88200,1.0052721088435375
FB33/84FB33_01.wav,FB33,2.491125,96000,1.2455625
FB33/84FB33_05.wav,FB33,2.5108958333333335,96000,1.2554479166666668
FB33/84FB33_18.wav,FB33,2.4934375,96000,1.24671875
FB33/84FB33_20.wav,FB33,2.518125,96000,1.2590625
FB33/84FB33_17.wav,FB33,2.4934375,96000,1.24671875
FB33/84FB33_16.wav,FB33,2.4934375,96000,1.24671875
FB33/84FB33_19.wav,FB33,2.4934375,96000,1.24671875
FB33/84FB33_02.wav,FB33,2.5108958333333335,96000,1.2554479166666668
FB33/84FB33_03.wav,FB33,2.491125,96000,1.2455625
FB33/84FB33_04.wav,FB33,2.5108958333333335,96000,1.2554479166666668
FB33/84FB33_08.wav,FB33,2.491125,96000,1.2455625
FB33/84FB33_14.wav,FB33,2.518125,96000,1.2590625
FB33/84FB33_13.wav,FB33,2.518125,96000,1.2590625
FB33/84FB33_09.wav,FB33,2.491125,96000,1.2455625
FB33/84FB33_15.wav,FB33,2.50578125,96000,1.252890625
FB33/84FB33_06.wav,FB33,2.5108958333333335,96000,1.2554479166666668
FB33/84FB33_07.wav,FB33,2.491125,96000,1.2455625
FB33/84FB33_11.wav,FB33,2.491125,96000,1.2455625
FB33/84FB33_12.wav,FB33,2.491125,96000,1.2455625
FB33/84FB33_10.wav,FB33,2.5108958333333335,96000,1.2554479166666668
FB101/00FB101_01.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_08.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_07.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_10.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_02.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_14.wav,FB101,2.0183333333333335,96000,1.0091666666666668
FB101/00FB101_11.wav,FB101,1.9822916666666666,96000,0.9911458333333333
FB101/00FB101_04.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_18.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_06.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_16.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_13.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_09.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_05.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_12.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_03.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_20.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_17.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_15.wav,FB101,2.0003125,96000,1.00015625
FB101/00FB101_19.wav,FB101,2.0003125,96000,1.00015625
FB05/89FB5_14.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_02.wav,FB05,1.9970416666666666,96000,0.9985208333333333
FB05/89FB5_01.wav,FB05,1.9982083333333334,96000,0.9991041666666667
FB05/89FB5_17.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_19.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_04.wav,FB05,1.9970416666666666,96000,0.9985208333333333
FB05/89FB5_10.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_16.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_06.wav,FB05,1.9970416666666666,96000,0.9985208333333333
FB05/89FB5_03.wav,FB05,1.9970416666666666,96000,0.9985208333333333
FB05/89FB5_15.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_11.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_12.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_08.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_07.wav,FB05,2.0213958333333335,96000,1.0106979166666668
FB05/89FB5_20.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_18.wav,FB05,1.9953333333333334,96000,0.9976666666666667
FB05/89FB5_13.wav,FB05,1.9466666666666668,96000,0.9733333333333334
FB05/89FB5_09.wav,FB05,2.0196666666666667,96000,1.0098333333333334
FB05/89FB5_05.wav,FB05,1.9970416666666666,96000,0.9985208333333333
FB182/90FB182_02.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_04.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_03.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_11.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_17.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_08.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_16.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_19.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_13.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_06.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_07.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_10.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_15.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_01.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_18.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_20.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_12.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/F182-2005-SW-IND10622.wav,FB182,1.4600104166666668,96000,0.7300052083333334
FB182/90FB182_05.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB182/90FB182_09.wav,FB182,2.5000104166666666,96000,1.2500052083333333
FB122/94FB122_04.wav,FB122,2.0151041666666667,96000,1.0075520833333333
FB122/94FB122_13.wav,FB122,1.99609375,96000,0.998046875
FB122/94FB122_18.wav,FB122,2.001333333333333,96000,1.0006666666666666
FB122/94FB122_19.wav,FB122,2.001333333333333,96000,1.0006666666666666
FB122/94FB122_15.wav,FB122,2.0151041666666667,96000,1.0075520833333333
FB122/94FB122_08.wav,FB122,2.0151041666666667,96000,1.0075520833333333
FB122/94FB122_03.wav,FB122,2.0151041666666667,96000,1.0075520833333333
FB122/94FB122_02.wav,FB122,1.99609375,96000,0.998046875
FB122/94FB122_10.wav,FB122,2.0151041666666667,96000,1.0075520833333333
FB122/94FB122_11.wav,FB122,1.99609375,96000,0.998046875
FB122/94FB122_17.wav,FB122,2.0145,96000,1.00725
FB122/94FB122_06.wav,FB122,1.99609375,96000,0.998046875
FB122/94FB122_12.wav,FB122,2.0151041666666667,96000,1.0075520833333333
FB122/94FB122_05.wav,FB122,1.99609375,96000,0.998046875
FB122/94FB122_16.wav,FB122,2.0145,96000,1.00725
FB122/94FB122_07.wav,FB122,2.0151041666666667,96000,1.0075520833333333
FB122/94FB122_20.wav,FB122,2.001333333333333,96000,1.0006666666666666
FB122/94FB122_14.wav,FB122,1.99609375,96000,0.998046875
FB122/94FB122_01.wav,FB122,1.99609375,96000,0.998046875
FB122/94FB122_09.wav,FB122,2.0151041666666667,96000,1.0075520833333333
FB10/85FB10_05.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_06.wav,FB10,2.46603125,96000,1.233015625
FB10/85FB10_08.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_20.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_18.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_10.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_14.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_12.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_17.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_13.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_09.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_01.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_07.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_11.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_02.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_04.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_19.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_03.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_16.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB10/85FB10_15.wav,FB10,2.5017708333333335,96000,1.2508854166666667
FB11/87FB11_08.wav,FB11,2.0,96000,1.0
FB11/87FB11_17.wav,FB11,2.0,96000,1.0
FB11/87FB11_16.wav,FB11,2.013333333333333,96000,1.0066666666666666
FB11/87FB11_18.wav,FB11,2.0,96000,1.0
FB11/87FB11_05.wav,FB11,1.9976041666666666,96000,0.9988020833333333
FB11/87FB11_01.wav,FB11,2.0094583333333333,96000,1.0047291666666667
FB11/87FB11_11.wav,FB11,2.0,96000,1.0
FB11/87FB11_03.wav,FB11,2.013333333333333,96000,1.0066666666666666
FB11/87FB11_10.wav,FB11,2.0,96000,1.0
FB11/87FB11_19.wav,FB11,2.0,96000,1.0
FB11/87FB11_04.wav,FB11,1.9976041666666666,96000,0.9988020833333333
FB11/87FB11_07.wav,FB11,2.013333333333333,96000,1.0066666666666666
FB11/87FB11_09.wav,FB11,2.0,96000,1.0
FB11/87FB11_02.wav,FB11,1.9976041666666666,96000,0.9988020833333333
FB11/87FB11_13.wav,FB11,1.9866666666666666,96000,0.9933333333333333
FB11/87FB11_14.wav,FB11,2.013333333333333,96000,1.0066666666666666
FB11/87FB11_12.wav,FB11,2.0,96000,1.0
FB11/87FB11_20.wav,FB11,2.0,96000,1.0
FB11/87FB11_15.wav,FB11,2.0,96000,1.0
FB11/87FB11_06.wav,FB11,1.9976041666666666,96000,0.9988020833333333
FB131/92FB131_12.wav,FB131,2.4680045351473923,88200,1.2340022675736961
FB131/92FB131_19.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_03.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_09.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_07.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_11.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_20.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_16.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_05.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_13.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_02.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_10.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_04.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_15.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_18.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_01.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_08.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_14.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/92FB131_17.wav,FB131,2.5068707482993196,88200,1.2534353741496598
FB131/95FB131E.WAV,FB131,3.7029,80000,1.85145
FB15/91FB15_20.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_02.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_09.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_11.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_03.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_06.wav,FB15,1.9886458333333332,96000,0.9943229166666666
FB15/91FB15_07.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_05.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_12.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_19.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_10.wav,FB15,2.0354375,96000,1.01771875
FB15/91FB15_16.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_13.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_14.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_18.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_15.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_04.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_17.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_08.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB15/91FB15_01.wav,FB15,2.0120416666666667,96000,1.0060208333333334
FB71/90FB71_12.wav,FB71,2.003625,96000,1.0018125
FB71/90FB71_04.wav,FB71,2.00625,96000,1.003125
FB71/90FB71_20.wav,FB71,2.01825,96000,1.009125
FB71/90FB71_18.wav,FB71,2.003625,96000,1.0018125
FB71/90FB71_08.wav,FB71,2.0048958333333333,96000,1.0024479166666667
FB71/90FB71_13.wav,FB71,2.003625,96000,1.0018125
FB71/90FB71_02.wav,FB71,2.00625,96000,1.003125
FB71/90FB71_11.wav,FB71,2.0048958333333333,96000,1.0024479166666667
FB71/90FB71_06.wav,FB71,2.0048958333333333,96000,1.0024479166666667
FB71/90FB71_17.wav,FB71,2.003625,96000,1.0018125
FB71/90FB71_16.wav,FB71,2.003625,96000,1.0018125
FB71/FB71A.WAV,FB71,1.2203375,80000,0.61016875
FB71/90FB71_15.wav,FB71,2.003625,96000,1.0018125
FB71/90FB71_14.wav,FB71,2.003625,96000,1.0018125
FB71/90FB71_07.wav,FB71,2.0048958333333333,96000,1.0024479166666667
FB71/90FB71_19.wav,FB71,2.003625,96000,1.0018125
FB71/90FB71_05.wav,FB71,2.00625,96000,1.003125
FB71/90FB71_10.wav,FB71,2.0048958333333333,96000,1.0024479166666667
FB71/90FB71_09.wav,FB71,2.0048958333333333,96000,1.0024479166666667
FB71/90FB71_03.wav,FB71,2.00625,96000,1.003125
FB67/89FB67_12.wav,FB67,2.99975,96000,1.499875
FB67/89FB67_10.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_20.wav,FB67,2.99975,96000,1.499875
FB67/89FB67_05.wav,FB67,2.99975,96000,1.499875
FB67/89FB67_17.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_19.wav,FB67,2.99975,96000,1.499875
FB67/89FB67_08.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_04.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_14.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_02.wav,FB67,2.9856666666666665,96000,1.4928333333333332
FB67/89FB67_01.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_16.wav,FB67,2.99975,96000,1.499875
FB67/89FB67_18.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_03.wav,FB67,2.99975,96000,1.499875
FB67/89FB67_07.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_09.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_11.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_13.wav,FB67,3.0138333333333334,96000,1.5069166666666667
FB67/89FB67_06.wav,FB67,2.99975,96000,1.499875
FB67/89FB67_15.wav,FB67,3.0279166666666666,96000,1.5139583333333333
FB163/91FB163_20.wav,FB163,2.49903125,96000,1.249515625
FB163/91FB163_06.wav,FB163,2.510875,96000,1.2554375
FB163/FB163F_adjSR.wav,FB163,0.9566,80000,0.4783
FB163/FB163G_adjSR.wav,FB163,1.5,80000,0.75
FB163/91FB163_10.wav,FB163,2.49903125,96000,1.249515625
FB163/91FB163_07.wav,FB163,2.510875,96000,1.2554375
FB163/91FB163_01.wav,FB163,2.5108333333333333,96000,1.2554166666666666
