fn,label,dur,pos,label_prefilter
AdultVocalizations/GreWhi1242_130416-Te-20.wav,Te,0.1261678004535147,0.0630839002267573,Te
AdultVocalizations/WhiLbl0010_110607-TukC-14.wav,Tu,0.0773242630385487,0.0386621315192743,Tu
AdultVocalizations/YelGre5275_110615-TetC-11.wav,Te,0.0775963718820861,0.038798185941043,Te
AdultVocalizations/YelGre5275_110615-DC-07.wav,DC,0.1985487528344671,0.0992743764172335,DC
AdultVocalizations/GreOra1817_110729-ThukC-38.wav,Th,0.0680272108843537,0.0340136054421768,Th
AdultVocalizations/YelOra2575_110623-Song-09.wav,So,2.5925850340136054,1.2962925170068027,So
AdultVocalizations/GreWhi1242_130417-DC-03.wav,DC,0.2178684807256236,0.1089342403628118,DC
AdultVocalizations/HPiHPi4748_110616-DC-13.wav,DC,0.1815646258503401,0.09078231292517,DC
AdultVocalizations/WhiBlu4917_110318-TetC-13.wav,Te,0.1141496598639455,0.0570748299319727,Te
AdultVocalizations/LblRed0613_111006-DC-06.wav,DC,0.2182766439909297,0.1091383219954648,DC
AdultVocalizations/WhiRas44dd_110620-DC-05.wav,DC,0.2234240362811791,0.1117120181405895,DC
AdultVocalizations/GreGre6364_130416-Te-26.wav,Te,0.1118140589569161,0.055907029478458,Te
AdultVocalizations/BlaLbl8026_110609-WhineC-08.wav,Wh,0.1573469387755102,0.0786734693877551,Wh
AdultVocalizations/GraGra0201_110623-NestCSeq-26.wav,Ne,0.7806349206349207,0.3903174603174603,Ne
AdultVocalizations/LblBla4548_130418-WC-02.wav,,0.5042630385487529,0.2521315192743764,WC
AdultVocalizations/GreRas2400_110615_TetC-19.wav,Ag,0.0933560090702947,0.0466780045351473,Ad
AdultVocalizations/YelGre5275_110623-TukC-03.wav,Tu,0.0580498866213151,0.0290249433106575,Tu
AdultVocalizations/Unknown000_110405-ThuC-05.wav,Th,0.0716780045351473,0.0358390022675736,Th
AdultVocalizations/LblBla4548_130416-NeSeq-19.wav,Ne,0.3545351473922902,0.1772675736961451,Ne
AdultVocalizations/HPiHPi4748_110627-NestC-15.wav,Ne,0.1068707482993197,0.0534353741496598,Ne
AdultVocalizations/WhiBlu4818_110404-DC-03.wav,DC,0.1746712018140589,0.0873356009070294,DC
AdultVocalizations/GreOra1817_110729-AggC-29.wav,Ag,0.1491383219954648,0.0745691609977324,Ag
AdultVocalizations/GraLbl0457_110606-NestCSeq-24.wav,Ne,0.1982766439909297,0.0991383219954648,Ne
AdultVocalizations/WhiWhi1415_110404-ThuC-11.wav,Th,0.0589795918367346,0.0294897959183673,Th
AdultVocalizations/BlaBla0506_110404-DC-26.wav,DC,0.2590022675736961,0.129501133786848,DC
AdultVocalizations/BlaBla0506_110304-AggC-10.wav,Ag,2.2534467120181407,1.1267233560090704,Ag
AdultVocalizations/LblRas1800_110225-LTC-05.wav,LT,0.2367120181405895,0.1183560090702947,LT
AdultVocalizations/HPiHPi4748_110706-NestC-27.wav,Ne,0.0768480725623582,0.0384240362811791,Ne
AdultVocalizations/BluRas07dd_110601-AggC-17.wav,Ag,0.3746712018140589,0.1873356009070294,Ag
AdultVocalizations/YelOra2575_110706-NestCSeq-20.wav,Ne,0.2129931972789115,0.1064965986394557,Ne
AdultVocalizations/YelOra2575_110615-DC-08.wav,DC,0.1999319727891156,0.0999659863945578,DC
AdultVocalizations/BluRas07dd_110607-TukC-18.wav,Tu,0.0569841269841269,0.0284920634920634,Tu
AdultVocalizations/WhiLbl0010_110421-Tet-13.wav,Te,0.0847165532879818,0.0423582766439909,Te
AdultVocalizations/GraGra0201_110907-ThuckC-04.wav,Th,0.0549206349206349,0.0274603174603174,Th
AdultVocalizations/LblBla4548_130416-Ne-08.wav,Ne,0.1214058956916099,0.0607029478458049,Ne
AdultVocalizations/GreOra1817_110729-ThukC-30.wav,Th,0.064172335600907,0.0320861678004535,Th
AdultVocalizations/GreGre6364_130416-Te-15.wav,Te,0.1093197278911564,0.0546598639455782,Te
AdultVocalizations/GreOra1817_110728-ThukC-29.wav,Th,0.0649659863945578,0.0324829931972789,Th
AdultVocalizations/WhiLbl0010_110421-Tet-11.wav,Te,0.0854421768707483,0.0427210884353741,Te
AdultVocalizations/BlaLbl8026_110608-TukC-12.wav,Tu,0.0617460317460317,0.0308730158730158,Tu
AdultVocalizations/GreRas2400_110615_TetC-08.wav,Ag,0.1272562358276644,0.0636281179138322,Ad
AdultVocalizations/LblBla4419_130416-Ne-02.wav,Ne,0.0612018140589569,0.0306009070294784,Ne
AdultVocalizations/GreGre2522_130416-Te-08.wav,Te,0.1331292517006802,0.0665646258503401,Te
AdultVocalizations/HPiHPi4748_110801-WhineC-34.wav,Wh,0.2849206349206349,0.1424603174603174,Wh
AdultVocalizations/LblBlu1630_110225-Beggseq-05cut.wav,Be,2.2986167800453514,1.1493083900226757,Be
AdultVocalizations/LblBlu1927_110225-Beggseq-04.wav,Be,1.6991383219954648,0.8495691609977324,Be
AdultVocalizations/BluRas61dd_110407-DC-03.wav,DC,0.1642630385487528,0.0821315192743764,DC
AdultVocalizations/GraGra0201_110623-NestCSeq-40.wav,Ne,0.4282993197278911,0.2141496598639455,Ne
AdultVocalizations/HPiHPi4748_110801-ThuckC-23.wav,Th,0.0640589569160997,0.0320294784580498,Th
AdultVocalizations/HPiHPi4748_110706-WhineC-13.wav,Wh,0.1499773242630385,0.0749886621315192,Wh
AdultVocalizations/GraGra0201_110907-ThuckC-39.wav,Th,0.0562585034013605,0.0281292517006802,Th
AdultVocalizations/GreRas2400_110615_TetC-02.wav,Ag,0.104875283446712,0.052437641723356,Ad
AdultVocalizations/LblRed0613_110920-TetC-25.wav,Te,0.1154648526077097,0.0577324263038548,Te
AdultVocalizations/WhiLbl0010_110421-Tet-14.wav,Te,0.1201133786848072,0.0600566893424036,Te
AdultVocalizations/BluRas07dd_110607-TukC-07.wav,Tu,0.0657142857142857,0.0328571428571428,Tu
AdultVocalizations/WhiLbl0010_110606-AggC-08.wav,Ag,0.2453968253968254,0.1226984126984127,Ag
AdultVocalizations/LblBla4548_130416-Ne-34.wav,Ne,0.0820861678004535,0.0410430839002267,Ne
AdultVocalizations/LblBla4548_130416-Ne-28.wav,Ne,0.0978458049886621,0.048922902494331,Ne
AdultVocalizations/YelGre5275_110620-NestC-21.wav,Ne,0.0782312925170068,0.0391156462585034,Ne
AdultVocalizations/LblBla4419_130416-DC-38.wav,DC,0.1499546485260771,0.0749773242630385,DC
AdultVocalizations/BlaBla0506_110302-NekakleC-05a.wav,Ne,0.0797959183673469,0.0398979591836734,Ne
AdultVocalizations/GreGre2522_130416-Te-02.wav,Te,0.1048299319727891,0.0524149659863945,Te
AdultVocalizations/GraGra0201_110728-DC-50.wav,DC,0.2333560090702947,0.1166780045351473,DC
AdultVocalizations/HPiHPi4748_110914-ThuckC-01.wav,Th,0.1001360544217687,0.0500680272108843,Th
AdultVocalizations/YelGre5275_110729-ThuckC-02.wav,Th,0.0821088435374149,0.0410544217687074,Th
AdultVocalizations/LblBla4548_130418-So-35.wav,So,2.101995464852608,1.0509977324263038,So
AdultVocalizations/HPiHPi4748_110616-TetC-08.wav,Te,0.1082086167800453,0.0541043083900226,Te
AdultVocalizations/GreOra1817_110728-DC-06.wav,DC,0.2089569160997732,0.1044784580498866,DC
AdultVocalizations/BlaLbl8026_110422-Tet-08.wav,Te,0.1114285714285714,0.0557142857142857,Te
AdultVocalizations/BluRas61dd_110421-DC-26.wav,DC,0.1658276643990929,0.0829138321995464,DC
AdultVocalizations/GraLbl0457_110421-TetC-27.wav,Te,0.1101587301587301,0.055079365079365,Te
AdultVocalizations/WhiBlu5698_110329-TetC-20.wav,Te,0.0763492063492063,0.0381746031746031,Te
AdultVocalizations/WhiLbl0010_110422-Tet-16.wav,Te,0.069750566893424,0.034875283446712,Te
AdultVocalizations/BlaLbl8026_110429-DC-23.wav,DC,0.2389569160997732,0.1194784580498866,DC
AdultVocalizations/GreOra1817_110701-TukC-01.wav,Tu,0.0693877551020408,0.0346938775510204,Tu
AdultVocalizations/GreOra1817_110728-DC-23.wav,DC,0.3366666666666666,0.1683333333333333,DC
AdultVocalizations/GraGra0201_110620-TukC-15.wav,Tu,0.0473242630385487,0.0236621315192743,Tu
AdultVocalizations/HPiHPi4748_110627-WhineC-02.wav,Wh,0.1414965986394558,0.0707482993197279,Wh
AdultVocalizations/GreOra1817_110728-ThukC-04.wav,Th,0.0534920634920634,0.0267460317460317,Th
AdultVocalizations/WhiBlu5698_110405-AggC-13.wav,Ag,0.5024716553287982,0.2512358276643991,Ag
AdultVocalizations/BlaBla0506_110328-WhineC-16.wav,Wh,0.2124716553287982,0.1062358276643991,Wh
AdultVocalizations/WhiBlu5698_110304-TetC-07.wav,Te,0.0788662131519274,0.0394331065759637,Te
AdultVocalizations/BlaLbl8026_110429-DC-15.wav,DC,0.2018367346938775,0.1009183673469387,DC
AdultVocalizations/HPiHPi4748_110701-TukC-13.wav,Tu,0.0755102040816326,0.0377551020408163,Tu
AdultVocalizations/WhiLbl0010_110421-Tet-07.wav,Te,0.0955555555555555,0.0477777777777777,Te
AdultVocalizations/LblRed0613_111006-AggC-29.wav,Ag,0.2109523809523809,0.1054761904761904,Ag
AdultVocalizations/PurRas20dd_110606-AggC-20.wav,Ag,0.1742176870748299,0.0871088435374149,Ag
AdultVocalizations/GraLbl0457_110422-DC-19.wav,DC,0.1176643990929705,0.0588321995464852,DC
AdultVocalizations/GraLbl0457_110421-DC-10.wav,DC,0.1142857142857142,0.0571428571428571,DC
AdultVocalizations/LblBla4548_130418-So-33.wav,So,1.3220408163265307,0.6610204081632653,So
AdultVocalizations/LblBla4419_130416-DC-15.wav,DC,0.1457142857142857,0.0728571428571428,DC
AdultVocalizations/BluRas07dd_110406-TetC-09.wav,Te,0.1092290249433106,0.0546145124716553,Te
AdultVocalizations/HpiHpi4748_110620-Song-15hcut.wav,So,1.9903854875283449,0.9951927437641724,So
AdultVocalizations/BluRas07dd_110407-DC-04.wav,DC,0.1357142857142857,0.0678571428571428,DC
AdultVocalizations/LblRed0613_110920-NestSeq-54.wav,Ne,0.6244444444444445,0.3122222222222222,Ne
AdultVocalizations/LblBla4548_130418-So-46.wav,So,2.30156462585034,1.15078231292517,So
AdultVocalizations/BlaBla0506_110302-DC-13.wav,DC,0.2566666666666666,0.1283333333333333,DC
AdultVocalizations/HPiHPi4748_110701-TukC-19.wav,Tu,0.0596825396825396,0.0298412698412698,Tu
AdultVocalizations/BluRas61dd_110406-TetC-14.wav,Te,0.0934240362811791,0.0467120181405895,Te
AdultVocalizations/GraLbl0457_110606-NestC-37.wav,Ne,0.0587755102040816,0.0293877551020408,Ne
AdultVocalizations/YelGre5275_110620-Song-28.wav,So,2.9456916099773243,1.472845804988662,So
AdultVocalizations/LblRed0613_110923-WhineC-33.wav,Wh,0.2360997732426303,0.1180498866213151,Wh
AdultVocalizations/WhiLbl0010_110607-TukC-03.wav,Tu,0.0876643990929705,0.0438321995464852,Tu
AdultVocalizations/WhiRas44dd_110620-TukC-20.wav,Tu,0.0468707482993197,0.0234353741496598,Tu
AdultVocalizations/LblRed0613_110920-AggC-02.wav,Ag,0.4240136054421768,0.2120068027210884,Ag
AdultVocalizations/GreOra1817_110622-NestC-12.wav,Ne,0.0732653061224489,0.0366326530612244,Ne
AdultVocalizations/LblRed0613_110920-NestC-08.wav,Ne,0.1081179138321995,0.0540589569160997,Ne
AdultVocalizations/HPiHPi4748_110616-DC-24.wav,DC,0.1828798185941043,0.0914399092970521,DC
AdultVocalizations/GraLbl0457_110606-NestCSeq-25.wav,Ne,0.1942403628117913,0.0971201814058956,Ne
AdultVocalizations/LblBla4548_130418-DC-38.wav,DC,0.2252154195011337,0.1126077097505668,DC
AdultVocalizations/LblRed0613_110920-NestC-04.wav,Ne,0.1214512471655328,0.0607256235827664,Ne
AdultVocalizations/GreWhi1242_130416-Te-24.wav,Te,0.1354421768707483,0.0677210884353741,Te
AdultVocalizations/HpiGra1004_130416-Whi-01.wav,Wh,0.139750566893424,0.069875283446712,Wh
AdultVocalizations/WhiLbl0010_110608-TukC-25.wav,Tu,0.069501133786848,0.034750566893424,Tu
AdultVocalizations/BlaBla0506_110302-TetC-11.wav,Te,0.0827210884353741,0.041360544217687,Te
AdultVocalizations/HPiHPi4748_110616-DC-10.wav,DC,0.2005668934240362,0.1002834467120181,DC
AdultVocalizations/GraGra0201_110907-ThuckC-15.wav,Th,0.0909297052154195,0.0454648526077097,Th
AdultVocalizations/HPiHPi4748_110616-DC-25.wav,DC,0.1725396825396825,0.0862698412698412,DC
AdultVocalizations/LblRed0613_110920-TetC-01.wav,Te,0.1173469387755102,0.0586734693877551,Te
AdultVocalizations/LblRed0613_110920-NestSeq-43.wav,Ne,0.3258956916099773,0.1629478458049886,Ne
AdultVocalizations/LblRed0613_111006-DC-05.wav,DC,0.2522902494331066,0.1261451247165533,DC
AdultVocalizations/YelOra2575_110623-DC-14.wav,DC,0.1987301587301587,0.0993650793650793,DC
AdultVocalizations/WhiBlu4818_110404-Song-22.wav,So,3.5557142857142856,1.7778571428571428,So
AdultVocalizations/BluRas07dd_110511-NestC-09.wav,Ne,0.0694784580498866,0.0347392290249433,Ne
AdultVocalizations/YelGre5275_110701-TukC-29.wav,Tu,0.0633333333333333,0.0316666666666666,Tu
AdultVocalizations/LblRed0613_110920-NestC-67.wav,Ne,0.1824716553287982,0.0912358276643991,Ne
AdultVocalizations/LblRed0613_110920-AggC-01.wav,Ag,0.4008163265306122,0.2004081632653061,Ag
AdultVocalizations/LblBla4548_130416-Te-01.wav,Te,0.0845351473922902,0.0422675736961451,Te
AdultVocalizations/GreOra1817_110729-ThukC-40.wav,Th,0.0672789115646258,0.0336394557823129,Th
AdultVocalizations/LblRed0613_110920-NestSeq-31.wav,Ne,0.2492290249433106,0.1246145124716553,Ne
AdultVocalizations/BluRas07dd_110607-TukC-23.wav,Tu,0.0689115646258503,0.0344557823129251,Tu
AdultVocalizations/GraGra0201_110907-ThuckC-34.wav,Th,0.0639455782312925,0.0319727891156462,Th
AdultVocalizations/BlaLbl8026_110609-NestC-24.wav,Ne,0.0742857142857142,0.0371428571428571,Ne
AdultVocalizations/HPiHPi4748_110728-WhineC-29.wav,Wh,0.3659183673469388,0.1829591836734694,Wh
AdultVocalizations/BluRas61dd_110511-NestC-07.wav,Ne,0.0847619047619047,0.0423809523809523,Ne
AdultVocalizations/YelGre5275_110616-DC-14.wav,DC,0.2059410430839002,0.1029705215419501,DC
AdultVocalizations/GreRas2400_110615_TetC-06.wav,Ag,0.0977097505668934,0.0488548752834467,Ad
AdultVocalizations/LblBlu1630_110225-Beggseq-05.wav,Be,3.999795918367347,1.9998979591836732,Be
AdultVocalizations/GraGra0201_110630-DC-28.wav,DC,0.3130612244897959,0.1565306122448979,DC
AdultVocalizations/YelGre5275_110801-ThuckC-41.wav,Th,0.0474149659863945,0.0237074829931972,Th
AdultVocalizations/GreOra1817_110701-TukC-16.wav,Tu,0.0840816326530612,0.0420408163265306,Tu
AdultVocalizations/WhiBlu4917_110404-AggC-01.wav,Ag,0.513968253968254,0.256984126984127,Ag
AdultVocalizations/GreOra1817_110728-DC-02.wav,DC,0.3361904761904762,0.1680952380952381,DC
AdultVocalizations/WhiGra0114_110318-TetC-05.wav,Te,0.1014965986394557,0.0507482993197278,Te
AdultVocalizations/BlaLbl8026_110429-DC-31.wav,DC,0.2800226757369614,0.1400113378684807,DC
AdultVocalizations/PurRas20dd_110411-TetC-17.wav,Te,0.0952607709750566,0.0476303854875283,Te
AdultVocalizations/BlaBla0506_110302-NekakleC-05b.wav,Ne,0.0707936507936508,0.0353968253968254,Ne
AdultVocalizations/PurRas20dd_110411-TetC-06.wav,Te,0.1064625850340136,0.0532312925170068,Te
AdultVocalizations/WhiWhi1415_110405-ThuC-18.wav,Th,0.0512244897959183,0.0256122448979591,Th
AdultVocalizations/BlaLbl8026_110422-Tet-10.wav,Te,0.1070294784580498,0.0535147392290249,Te
AdultVocalizations/WhiLbl0010_110607-TukC-10.wav,Tu,0.0800680272108843,0.0400340136054421,Tu
AdultVocalizations/GreOra1817_110728-ThukC-05.wav,Th,0.0620408163265306,0.0310204081632653,Th
AdultVocalizations/GraLbl0457_110429-DC-27.wav,DC,0.0999092970521541,0.049954648526077,DC
AdultVocalizations/BluRas61dd_110421-DC-20.wav,DC,0.1709523809523809,0.0854761904761904,DC
AdultVocalizations/BluRas61dd_110511-NestC-22.wav,Ne,0.0537414965986394,0.0268707482993197,Ne
AdultVocalizations/LblBlu1630_110225-LTC-06.wav,LT,0.1414512471655328,0.0707256235827664,LT
AdultVocalizations/GraGra0201_110617-DC-08.wav,DC,0.2391836734693877,0.1195918367346938,DC
AdultVocalizations/YelOra2575_110615-TetC-14.wav,Te,0.1030839002267573,0.0515419501133786,Te
AdultVocalizations/WhiBlu4917_110405-DC-20.wav,DC,0.1828798185941043,0.0914399092970521,DC
AdultVocalizations/LblRed0613_111208-ThukC-09.wav,Th,0.0714512471655328,0.0357256235827664,Th
AdultVocalizations/BluRas61dd_110429-DC-36.wav,DC,0.1628571428571428,0.0814285714285714,DC
AdultVocalizations/WhiGra0114_110328-TetC-14.wav,Te,0.0933333333333333,0.0466666666666666,Te
AdultVocalizations/LblRed0613_111006-DC-04.wav,DC,0.2689115646258503,0.1344557823129251,DC
AdultVocalizations/BluRas07dd_110429-DC-15.wav,DC,0.2240589569160997,0.1120294784580498,DC
AdultVocalizations/WhiWhi1415_110318-ThuC-06.wav,Th,0.0515873015873015,0.0257936507936507,Th
AdultVocalizations/LblBla4548_130418-Wh-14.wav,Wh,0.2018367346938775,0.1009183673469387,Wh
AdultVocalizations/WhiLbl0010_110606-NestC-14.wav,Ne,0.0941043083900226,0.0470521541950113,Ne
AdultVocalizations/LblBla4548_130418-DC-47.wav,DC,0.2730839002267574,0.1365419501133787,DC
AdultVocalizations/LblBla4419_130416-Wh-08.wav,Wh,0.1849206349206349,0.0924603174603174,Wh
AdultVocalizations/HPiHPi4748_110616-TetC-06.wav,Te,0.0966213151927437,0.0483106575963718,Te
AdultVocalizations/LblRed0613_110920-NestC-37.wav,Ne,0.0705442176870748,0.0352721088435374,Ne
AdultVocalizations/GreOra1817_110728-ThukC-18.wav,Th,0.0613151927437641,0.030657596371882,Th
AdultVocalizations/LblRed0613_111202-DC-35.wav,DC,0.2573015873015873,0.1286507936507936,DC
AdultVocalizations/BluRas61dd_110511-NestC-09.wav,Ne,0.0911111111111111,0.0455555555555555,Ne
AdultVocalizations/WhiWhi1415_110405-ThuC-29.wav,Th,0.0803174603174603,0.0401587301587301,Th
AdultVocalizations/HPiHPi4748_110616-AggC-04.wav,Ag,0.2300453514739229,0.1150226757369614,Ag
AdultVocalizations/YelOra2575_110630-TukC-14.wav,Tu,0.0829478458049886,0.0414739229024943,Tu
AdultVocalizations/GraLbl0457_110606-AggC-07.wav,Ag,0.2555555555555555,0.1277777777777777,Ag
AdultVocalizations/HPiHPi4748_110627-NestCSeq-12.wav,Ne,0.370453514739229,0.1852267573696145,Ne
AdultVocalizations/GreOra1817_110728-ThukC-10.wav,Th,0.050453514739229,0.0252267573696145,Th
AdultVocalizations/YelGre5275_110729-ThuckC-24.wav,Th,0.0788208616780045,0.0394104308390022,Th
AdultVocalizations/GraLbl0457_110428-DC-24.wav,DC,0.2045804988662131,0.1022902494331065,DC
AdultVocalizations/GreOra1817_110728-DC-15.wav,DC,0.2546712018140589,0.1273356009070294,DC
AdultVocalizations/YelOra2575_110706-NestC-18.wav,Ne,0.1076643990929705,0.0538321995464852,Ne
AdultVocalizations/GraGra0201_110706-DC-43.wav,DC,0.1650113378684807,0.0825056689342403,DC
AdultVocalizations/WhiLbl0010_110606-NestC-36.wav,Ne,0.1260770975056689,0.0630385487528344,Ne
AdultVocalizations/WhiBlu5698_110404-Song-08.wav,So,1.798390022675737,0.8991950113378685,So
AdultVocalizations/LblRed0613_110920-NestC-33.wav,Ne,0.0615873015873015,0.0307936507936507,Ne
AdultVocalizations/PurRas20dd_110411-TetC-13.wav,Te,0.1003174603174603,0.0501587301587301,Te
AdultVocalizations/LblBla4548_130418-So-39.wav,So,2.9257142857142857,1.4628571428571429,So
AdultVocalizations/YelGre5275_110629-TukC-14.wav,Tu,0.0655555555555555,0.0327777777777777,Tu
AdultVocalizations/WhiBlu5698_110404-NeKakleC-13.wav,Ne,0.0808616780045351,0.0404308390022675,Ne
AdultVocalizations/BlaBla0506_110302-TetC-06.wav,Te,0.0931746031746031,0.0465873015873015,Te
AdultVocalizations/GraGra0201_110907-ThuckC-05.wav,Th,0.0606122448979591,0.0303061224489795,Th
AdultVocalizations/GraGra0201_110620-TetC-36.wav,Te,0.0886848072562358,0.0443424036281179,Te
AdultVocalizations/BlaLbl8026_110607-DisC-03.wav,Di,0.2597959183673469,0.1298979591836734,Di
AdultVocalizations/WhiRas44dd_110815-ThuckC-42.wav,Th,0.0757596371882086,0.0378798185941043,Th
AdultVocalizations/GraLbl0457_110601-NestC-15.wav,Ne,0.1049886621315192,0.0524943310657596,Ne
AdultVocalizations/WhiWhi1415_110405-NestC-06.wav,Ne,0.2354195011337868,0.1177097505668934,Ne
AdultVocalizations/LblRed0613_110920-NestSeq-49.wav,Ne,0.2424943310657596,0.1212471655328798,Ne
AdultVocalizations/BlaBla0506_110302-NekakleC-10.wav,Ne,0.0956235827664399,0.0478117913832199,Ne
AdultVocalizations/GraLbl0457_110429-Song-05.wav,So,1.4678684807256237,0.7339342403628117,So
AdultVocalizations/PurRas20dd_110411-TetC-05.wav,Te,0.129501133786848,0.064750566893424,Te
AdultVocalizations/GraGra0201_110620-DC-22.wav,DC,0.2419954648526077,0.1209977324263038,DC
AdultVocalizations/BlaBla0506_110302-TetC-16.wav,Te,0.0967120181405895,0.0483560090702947,Te
AdultVocalizations/LblRed0613_110920-TetC-28.wav,Te,0.1129024943310657,0.0564512471655328,Te
AdultVocalizations/YelGre5275_110620-WhineC-02.wav,Wh,0.3431065759637188,0.1715532879818594,Wh
AdultVocalizations/Unknown000_110302-DisC-02.wav,Di,1.084580498866213,0.5422902494331066,Di
AdultVocalizations/WhiRas44dd_110616-TetC-14.wav,Te,0.1203174603174603,0.0601587301587301,Te
AdultVocalizations/WhiWhi1415_110328-TetC-38.wav,Te,0.0917913832199546,0.0458956916099773,Te
AdultVocalizations/GraLbl0457_110601-NestC-16.wav,Ne,0.1188208616780045,0.0594104308390022,Ne
AdultVocalizations/GraLbl0457_110421-DC-09.wav,DC,0.1007482993197279,0.0503741496598639,DC
AdultVocalizations/WhiWhi1415_110405-ThuC-25.wav,Th,0.0999319727891156,0.0499659863945578,Th
AdultVocalizations/LblRed0613_110920-NestSeq-65.wav,Ne,0.4224489795918367,0.2112244897959183,Ne
AdultVocalizations/GreOra1817_110728-ThukC-24.wav,Th,0.0727210884353741,0.036360544217687,Th
AdultVocalizations/WhiRas44dd_110728-AggC-31.wav,Ag,0.2554195011337868,0.1277097505668934,Ag
AdultVocalizations/GraGra0201_110617-TetC-22.wav,Te,0.0901587301587301,0.045079365079365,Te
AdultVocalizations/LblRed0613_111004-AggC-14.wav,Ag,0.1968707482993197,0.0984353741496598,Ag
AdultVocalizations/BluRas61dd_110421-TetC-26.wav,Te,0.1207709750566893,0.0603854875283446,Te
AdultVocalizations/GreWhi1242_130416-Te-18.wav,Te,0.1063718820861678,0.0531859410430839,Te
AdultVocalizations/LblBla4419_130417-Ag-03.wav,Ag,0.3093424036281179,0.1546712018140589,Ag
AdultVocalizations/BlaLbl8026_110606-NestC-02.wav,Ne,0.0882312925170068,0.0441156462585034,Ne
AdultVocalizations/PurRas20dd_110411-TetC-21.wav,Te,0.1361451247165533,0.0680725623582766,Te
AdultVocalizations/RedRas3600_110615-DC-08.wav,DC,0.1172108843537415,0.0586054421768707,DC
AdultVocalizations/LblRed0613_110920-So-31.wav,So,1.2188208616780043,0.6094104308390023,So
AdultVocalizations/BlaBla0506_110405-Song-15.wav,So,8.348185941043084,4.174092970521542,So
AdultVocalizations/GraLbl0457_110601-NestC-14.wav,Ne,0.10718820861678,0.05359410430839,Ne
AdultVocalizations/LblRed0613_110920-WhineC-06.wav,Wh,0.3421315192743764,0.1710657596371882,Wh
AdultVocalizations/GreWhi1242_130416-Te-01.wav,Te,0.1182766439909297,0.0591383219954648,Te
AdultVocalizations/YelGre5275_110620-Whine-01.wav,Wh,0.2451927437641723,0.1225963718820861,Wh
AdultVocalizations/WhiBlu5698_110304-NestC-02.wav,Ne,0.5975736961451247,0.2987868480725623,Ne
AdultVocalizations/GraGra0201_110617-TukC-11.wav,Tu,0.0536961451247165,0.0268480725623582,Tu
AdultVocalizations/LblRed0613_110920-So-07.wav,So,1.0380498866213153,0.5190249433106576,So
AdultVocalizations/WhiBlu5698_110405-Song-31.wav,So,2.559297052154195,1.2796485260770976,So
AdultVocalizations/BlaBla0506_110302-TetC-05.wav,Te,0.0887528344671201,0.04437641723356,Te
AdultVocalizations/LblBla4548_130503-Te-27.wav,Te,0.129297052154195,0.0646485260770975,Te
AdultVocalizations/BlaBla0506_110304-DC-18.wav,DC,0.3946485260770975,0.1973242630385487,DC
AdultVocalizations/LblRed0613_110920-So-11.wav,So,1.1961904761904762,0.5980952380952381,So
AdultVocalizations/GraLbl0457_110608-TukC-04.wav,Tu,0.0656462585034013,0.0328231292517006,Tu
